image,Text,Label,Hate Categories,Targeted Groups
meme_317.jpg,"খালি পেটে লাগে খিদা তোমায় দেখে আমি ফিদা
ভরা পেটে পা হাগা কে তুমি হতভাগা",Hate,Abusive,Individual
meme_318.jpg,"চলো আম্মু আজকে বাইরে খাইতে যায়।
ভাত তরকারি লইয়া উঠানে যা আমি আইতাছি!",Non Hate,,
meme_319.jpg,"গরিবের আবার প্রেম...!
ফেসবুকে মেয়েরা এড আছে, এটাই অনেক।",Non Hate,,
meme_320.jpg,"বাঙালি যতই ব্যাস্ত থাকুক না কেন
রাস্তায় কোন ঝগড়া দেখলে
দাড়াবেই",Non Hate,,
meme_321.jpg,"চিকেন কাটলেট নাকি ফিশ কবিরাজি?
আলুর চপ
মা তোমার জামাই পেয়ে গেছি",Non Hate,,
meme_322.jpg,"বেবী আজ আমাকে সিনেমা দখাতে নিয়ে যাবে
sure...
তুই শুয়োর তোর বাপ শুয়োর তোর চোদ্দ গুষ্টি শুয়োর শান্তির ছেলে
পরের বার থেকে মাধ্যমিক পাশ সার্টিফিকেট দেখে প্রেম করবো",Hate,Abusive,Individual
meme_323.jpg,"হ্যালো, পায়েল I Love You
কে বলছেন আপনি? রং নম্বর..
ওমা দেখো কে কল করেছে..
দে দেখি..
হ্যালো কাকিমা, পায়েল আছে?
হ্যাঁ দুই পায়েই আছে, সাথে চটিও আছে, এসো!",Non Hate,,
meme_324.jpg,"তুই কিসের জাঙ্গিয়া পরিশ?
রূপার
তাহলে রূপা কি পরে?
বোক্কা......",Hate,Abusive,Individual
meme_325.jpg,"পড়াশোনা আর প্রেম দেখতেই ভাল্লাগে, করতে গেলেই ঝামেলা..!!",Non Hate,,
meme_326.jpg,"প্রেম-পিরিতি ছাড়াও যে একজন মানুষ বাঁইচা থাকতে পারে, তার জ্বলজ্যান্ত উদাহরণ আমি।",Non Hate,,
meme_327.jpg,"সবার কাছেই একটা করে পাগলি আছে
আমারটা মনে হয় পাগলা গারদে",Non Hate,,
meme_328.jpg,"বাদাম ভিজিয়ে রেখেছিলাম স্মৃতিশক্তি বাড়াবো বলে
এখন মনে পড়ছেনা কোথায় বাদাম গুলো রেখেছিলাম",Non Hate,,
meme_329.jpg,"আসলে আমি দেখতে যেমন
কোথাও ঘুরতে গেলে আমাকে যেমন লাগে
ফেসবুক হোয়াটসঅ্যাপ এ আমার ডিপি যেমন",Non Hate,,
meme_330.jpg,"GF এর রাগ
কি হয়েছে আমার সোনা বাবুর",Non Hate,,
meme_331.jpg,"বিদেশে গিয়ে
বোবা
থাকতে না চাইলে-
স্পোকেন ইংলিশ
শিখে বিদেশ যান",Non Hate,,
meme_332.jpg,"একটা হাসির কথা বলি
হ্যা বল
হাসবি না কিন্তু
আচ্ছা ঠিক আছে
হাসির কথা বললে হাসবি না তাহলে বলে কি করবো",Non Hate,,
meme_333.jpg,"""মা, আমি কি আজকে নিজের বরের সঙ্গে একা ঘুমাবো?""
""কেন ঘুমাবে না, শুয়ে যাও কিন্তু খেয়াল রাখবা...
""বেশি জোর আওয়াজ করবা না, পাশের রুমে তোমার শশুর শুয়ে আছে।।""",Non Hate,,
meme_334.jpg,"এই দেখেন আমার আব্বুর ফোনে
আপনার ভিডিও",Non Hate,,
meme_335.jpg,"ছেলেদের কোন সখের নারী হয় না,
কেন,,,, কি করে বুঝলি?
কারণ রাস্তায় যে মেয়ে দেখে সেই মেয়ে তাদের সখের নারী হয়ে যায়।",Hate,Gender,Community
meme_336.jpg,"আজ বাড়ি ফাঁকা। রাতে চলে এসো।
কিন্তু বৌদি, দাদা তো দরজায় তালা দিয়ে গেছে।
ঠাকুরপো, ইচ্ছা থাকলে উপায় হয়, জানালার ফাঁক দিয়ে ও কাজ সারা যায়।",Non Hate,,
meme_337.jpg,সারারাত জাগলে কি পরের দিন সকালে দাঁত মাজা দরকার?,Non Hate,,
meme_338.jpg,"সামনের সিটে দুজন বসানোর পর অটোওয়ালা:
অটোওয়ালা :-",Non Hate,,
meme_339.jpg,"ছোটো বেলায় কেউ বাবাকে
""বাপি"" বলে ডাকলে ভাবতাম তারা খুব বড়লোেক",Non Hate,,
meme_340.jpg,"- Miss করতাম বলে'ই Miss call দিতাম,
আর তুমি ভাবছো আমি ফকির..",Non Hate,,
meme_341.jpg,"বুদ্ধিমান হলে উত্তর দিয়ে দেখান
এমন একটা মিষ্টির নাম বলুন যার মধ্যে একটা ফল আর ফুলের নাম থাকবে?",Non Hate,,
meme_342.jpg,"আচ্ছা রুমান্টিক কিছু বলো
বৃষ্টি তোমার কেমন লাগে?
একবার খাইছিলাম পানির মতই লাগে,",Non Hate,,
meme_343.jpg,"তোমাদের এলাকায় ১০ টাকায়
কতগুলো ফুচকা পাওয়া যায়",Non Hate,,
meme_344.jpg,"রাতে খাওয়ার শেষে
লুকিয়ে ছাদে উঠে
সিগারেট খাওয়া আমি
উল্টো দিকের বাড়ির ছাদের
জলের ট্যাংকের উপর
পা ঝুলিয়ে, বছর ১০ আগে
মরে যাওয়া ওই বাড়ির দিদা",Non Hate,,
meme_345.jpg,"বিয়ের পর প্রথম যে ধ'রা'টা খাবেন!
'স্তব্ধতা'
দিনে ঘুমাতে গেলেও সবাই মাইন্ড করবে!",Non Hate,,
meme_346.jpg,"ফুল ছিড়বেন না। প্রকৃত প্রেমিক ছিড়ে না, লাগায়",Non Hate,,
meme_347.jpg,"দাদু আমার নিজের ব্যাংক আছে
বাচ্চাদের তো ব্যাংক হয়না, কি ব্যাংক আছে তোর?
পাওয়ার ব্যাংক",Non Hate,,
meme_348.jpg,"দুঘণ্টা ধরে চা বানাচ্ছি লাল হচ্ছে না,
পরে বউ এসে বলল ওটা নাকি কালো জিরা!",Non Hate,,
meme_349.jpg,"যৌবন ফুরিয়ে যাচ্ছে বয়সের চাপে
এদিকে বিয়ে দিচ্ছে না আমার বাপে",Non Hate,,
meme_350.jpg,"Online Chat
এ আমি যেরম
Voice Call
এ আমি যেরম
Video Call
এ আমি যেরম
Real Life
এ আমি যেরম",Non Hate,,
