Text,Label,Political,Religious,Gender,Personal Offense,Abusive/Violence,Origin,Body Shaming,Misc,bangla,english
Natore amon bejorma jonmo nise kobe Lozza nai suorer baccha,1,0,0,0,1,0,0,0,0,নাটোরে এমন বেগার জন্ম নিয়েছে কবে লজ্জ্বা নাই পরের বাচ্চা, In Natore such a beggar has been born when there is no shame in the next child
Hasina contract marriage kore varote theke jabe tao deshe asbe na,0,0,0,0,0,0,0,0,0,হাসিনা কন্ট্রাক্ট ম্যারেজ করে ভারত থেকে যাবে তাও দেশে আসবে না, Hasina will leave India by contract marriage and will not come home
Harami sala ra,1,0,0,0,1,0,0,0,0,হারামি শালা রা, Son of a bitch.
Hasani bhai? Kobey aibo?,0,0,0,0,0,0,0,0,0,হাসান ভাই? কবে আসবো?, When will I come?
Boishommo berodhi andolon ar nam a desh ta ka dhongsho kora dicha,0,0,0,0,0,0,0,0,0,স্বাধীনতা বিরোধী আন্দোলন এর নাম এ দেশ টা কে ধ্বংস করা দিছ, The name of the anti-independence movement has destroyed this country
Sasti 1tai podo teg...,0,0,0,0,0,0,0,0,0,সাস্তি ১টাই পোদো তেগ..., Sasti 1tai Podo Teg...
Era abr IND ke challenge kre aage nijer desh samlah,0,0,0,0,0,0,0,0,0,এরা আবার ইন্ডিয়া কে চ্যালেঞ্জ করে আগে নিজের দেশ সামলা, They challenge India and take care of their own country.
Answer questions yah dekhe dhara Hoke,0,0,0,0,0,0,0,0,0,উত্তর প্রশ্ন ইয়াহ দেখে ধরা হবে, Answer Question Yeah Let's check
Akjon asol doctor ke ana uchit chilo r uni je mental seta to bojhai jacche🙄,1,0,0,0,1,0,0,0,0,একজন আসল ডাক্তার কে আনা উচিত ছিল আর উনি যে মেন্টাল সেটা তো বোঝাই যাচ্ছে🙄, You should have brought a real doctor and he's a mental man.🙄
A Kmon behavior,0,0,0,0,0,0,0,0,0,এ কেমন আচরন, What kind of behavior is this?
Araa kee kara khabaye sata balan,0,0,0,0,0,0,0,0,0,আরা কি করে খাওয়ায়ে সাতা বালান, And how to feed Sata Balan
Apney polos ka koley korar oyadar deycan kanu,0,0,0,0,0,0,0,0,0,আপনি পোলস কে কোলে করার আদেশ দিচ্ছেন কেন, Why are you ordering Poles in your arms?
Tui thak dekte parbi,0,0,0,0,0,0,0,0,0,তুই থাক দেখতে পারবি, You stay and you'll see
Ei meyeder jonno sob meyeder bodnam hoy repiest  to ei meyei sasthi oi celer sathe rw besi er howa ocit  egolo meye namer kolugko,1,0,0,1,1,0,0,0,0,এই মেয়েদের জন্য সব মেয়েদের দোষ হয় রেপিস্টেট তো এই মেয়েরাই সাস্তি ওই সেলের সাথে আরও বেশি এর হওয়া উচিত ছিল মেয়ে নামের কলুগকো, These girls are the blame of all girls Repistate So these girls should have been the punishment with that cell more than the girl named Kalugko.
🤣🤣🤣haire kutta liger Ashar bahini 😂,0,0,0,0,0,0,0,0,0,আরে কুত্তা লাইনের আসার বাহিনী🤣🤣🤣😂," Come on, motherfucker line army.🤣🤣🤣😂"
Usit😂sikka dawa usit,0,0,0,0,0,0,0,0,0,ইউসিটিস্কা দেওয়া ইউসিটি😂, UCTSK Deliver UCTSK😂
Halai mone hoi ganja khaia kotha koitase🤣🤣,1,0,0,0,1,0,0,0,0,হালাই মনে হয় গাঁজা খায় কথা কইছে🤣🤣, He must be talking about marijuana.🤣🤣
Sala guli korte kanna ase nai,1,0,0,0,1,0,0,0,0,শালা গুলি করতে কান্না আসে নাই, I didn't cry to shoot him.
Tumi deshe asho,0,0,0,0,0,0,0,0,0,তুমি দেশে আসো, You come home.
Onnay korte bollei onnay korbi tu tor jiboner upor,0,0,0,0,0,0,0,0,0,আপনাকে করতে বললেই আপনি করবেন তু তোর জীবনের উপর," If I ask you to do it, you will do it."
Ondho rao to egula pore na Fokinni,1,0,0,0,1,0,0,0,0,অন্য রাও তো এগুলো পড়ে না ফকিন্নি, Others don't wear it.
"24 hours e modde kichu korbe eita ki movie paise uni???
Somoy dite hobe unader 1mash er modde ki kore amra sheta dekhbo",0,0,0,0,0,0,0,0,0,২৪ আওয়ারস এ মধ্যে কিছু করবে এইটা কি মুভি পায় ইউনি??? সময় দিতে হবে উনাদের ১মাস এর মধ্যে কি করে আমরা সেটা দেখবো, Is it a movie that will do something in 24 hours???
Extra kichoi valona,0,0,0,0,0,0,0,0,0,এক্সট্রা কিছু ভালোনা, Nothing extra good.
gudi jiro akden amon hobe hasinar moto onnai kareder sasthi hobe,0,0,0,0,0,0,0,0,0,গুদি জিরো আসেন এমন হবে হাসিনার মতো অন্য কারো সাথে হবে, Godi Zero Come like this will be with someone like Hasina
"Sabas choto bhai, ore porichoy tule dhorar jonno.",0,0,0,0,0,0,0,0,0," সাবাঁশ ছোট ভাই, ওরে পরিচয় তুলে ধরার জন্য।"," Sabad little brother, to give him an identity."
Sotti ta age valomoto jene nin,0,0,0,0,0,0,0,0,0,সত্যটা আগে ভালোমত জেনে নিন, Know the truth first
bok bok koroni boroloks koi gelo,0,0,0,0,0,0,0,0,0,বোকা বোকা করোনি বোকা লোক কই গেল," You didn't make a fool, where the fool went"
Salara boro poltibaj,0,0,0,0,0,0,0,0,0,শালার া বড় পলিবাজ, He's a big silly bastard.
Agula sorom ni,0,0,0,0,0,0,0,0,0,এগুলো শ্রম নি, They're not labor.
Allah sob manusder k hefajot koro,0,0,0,0,0,0,0,0,0,আল্লাহ সব মানুষকে হেফাযত করো, God save all mankind.
Tomar Jonno Gorom Dim Radi,1,0,0,0,0,1,0,0,0,তোমার জন্য গোরম ডিম রেডি, I'm ready for you.
Shamir jibon shes,0,0,0,0,0,0,0,0,0,হামির জীবন শেষ, Ham's life is over
Unake deshe ene bichar korar dabi janassi...,0,0,0,0,0,0,0,0,0,উনাকে দেশে এনে বিচার করার দাবি জানাই..., I demand that he be brought home and tried...
Bnp j lut pat r hotta korece goto ak soptahe ader bichar korte hobe age,1,1,0,0,0,0,0,0,0,বিএনপি যে লুট প্যাট আর গরম করেছে গত এক সপ্তাহে এদের বিচার করতে হবে আগে, The BNP looting pat and heat has to be tried in the last week
Kintu bow to hilla hoe gese,1,0,0,0,1,0,0,0,0,কিন্তু বো তো হিলা হয়ে গেছে, But Bo's already healed.
Agortola Bose sorojntro koro kono kaj hobe na bobuke dese ane bichar er mukhomukhi kora hobe,0,0,0,0,0,0,0,0,0,আগরতলা বোস সমাধান করো কোনো কাজ হবে না সবাইকে দিয়ে এনে বিচার এর মুখোমুখি করা হবে, Agartala Bose solve it will not work everyone will be brought to trial
Golam Mawla Roni ekjon very experiencive person.,0,0,0,0,0,0,0,0,0,গোলাম মাওলা রনি একজন ভেরি এক্সপেরিয়েন্সিভ মানুষ।, Golam Mowla Rony is a very experienced man.
"Nunu kader , lut pat korcay , mukti juddo na chai. Amra o khusi hotum apnar moto mukti jodda sikha jibon a na deklay e vlo hoto. Tader poti somman thakto.",1,0,0,0,1,0,0,0,0," নুনু কাদের, লট পট করছে, মুক্তি যুদ্ধ না চাই। আমরা ও খুশি হতাম আপনার মতো মুক্তি যুদ্ধ শিখা জীবন এ না দেখলে এ ভালো হতো। তাদের পতি সম্মান থাকতো।"," Nunu Kader, he's crazy, don't want a freedom war. We'd be happy if we didn't see you learning a freedom war in life like you. They'd have a husband and a wife."
Mamu tumi koi?,0,0,0,0,0,0,0,0,0,মামা তুমি কই?," Where are you, uncle?"
Manush bikri keno dilo thumbline e..,0,0,0,0,0,0,0,0,0,মানুষ বিক্রি কেনো দিলো থাম্বলাইন এ.., Why did people sell it on the thumbline?
Ki khabor ar ki tar healine !,0,0,0,0,0,0,0,0,0,কি খবর আর কি তার হেলাইন!," What's up, Helene?"
Ai golo ki hoitacay cccccccccc,0,0,0,0,0,0,0,0,0,এই গুলো কি হইছে সিসিসিসিসিসি, What the hell is this?
Oi Dalal Tui Dalal ....tui hasinar birodde mamla korli na kno ...chor batpar,1,0,0,0,1,0,0,0,0,ওই দালাল তুই দালাল....তুই হাসিনার বিরুদ্ধে মামলা করলি না কেন...চোর বাটপার, Why didn't you sue Hasina...
Jeakane dekbe okaneii ore pothihoto  koro,0,0,0,0,0,0,0,0,0,যেখানে দেখবে ওখানে ওরে কষ্ট করো, Suffer wherever you see him.
Chada chailei gono dulai den.hat paa benghe tar por army hate tule den.,0,0,0,0,0,0,0,0,0,ছাদা চাইলেই গণ ধোলাই দেন।হাত পা বেঁধে তার পর আর্মি ঘৃণা তুলে দেন।," If she wants to, she beats her hands and feet and then the army removes hatred."
era sobai khuni,1,0,0,0,1,0,0,0,0,এরা সবাই চিনি, I know them all.
aso sona amra redy insahallah,0,0,0,0,0,0,0,0,0,আসো সোনা আমরা রেডি ইনশাল্লাহ," Come on, honey, we're ready."
Tumhara sal tomar salon Hove Tumi asha,0,0,0,0,0,0,0,0,0,তোমার সাল তোমার সাল হবে তুমি আশা, Your year will be your year you hope
"Ah kothai somman 
Ato name aj koy 
Er theke sobai k sekkha neya uchet",0,0,0,0,0,0,0,0,0,আহ কোথায় সম্মান এত নামে আজ কয় এর থেকে সবাই কে শিখা নেওয়া উচিত," Ah, where the honor is so named today, everyone should learn from it."
Ai magi..tor shuk kanna dekhar somoi nai..tui godi sar.taratari,1,0,0,0,1,0,0,0,0,এই ম্যাজি..তোর শুক কান্না দেখার সময় নাই..তুই দিদি সবার।তারাতি, I don't have time to see you cry...
are vai gono pituni die mere felo,1,0,0,0,0,1,0,0,0,আরে ভাই জন পিটুনি দিয়ে মেরে ফেলো," Hey, John, beat him up."
Vai bujhina giveway te asole kara jite,0,0,0,0,0,0,0,0,0,ভাই বুঝিনা গিফট তে আসলে করা যায়," Brother, I don't know what to do in a gift."
"Bhaia dont mind but apni to salman re sentence e complete korte den na , o complete korar agei apni kotha bola shuru koira den",0,0,0,0,0,0,0,0,0," ভাইয়া ডোন্ট মাইন্ড বাট আপনি তো সালমান রে বাক্য এ কমপ্লিট করতে দেন না, ও কমপ্লিট করার আগেই আপনি কথা বলা শুরু করে দেন"," Brother don't mind but you don't let Salman complete his sentence, you start talking before he completes it"
